1.000000, 0.000000
0.016574, 0.000000

1.000000, 0.000000
0.016574, 0.000000

1.000000, 0.000133
0.017880, 0.000553

1.000000, 0.000266
0.019130, 0.001104

1.000000, 0.000399
0.020333, 0.001653

1.000000, 0.000532
0.021494, 0.002198

1.000000, 0.000665
0.022617, 0.002740

1.000000, 0.000799
0.023706, 0.003277

1.000000, 0.000932
0.024765, 0.003810

0.999999, 0.001065
0.025797, 0.004339

0.999999, 0.001198
0.026803, 0.004864

0.999999, 0.001331
0.027786, 0.005384

0.999999, 0.001464
0.028748, 0.005901

0.999999, 0.001597
0.029689, 0.006413

0.999999, 0.001730
0.030612, 0.006921

0.999998, 0.001863
0.031517, 0.007425

0.999998, 0.001996
0.032407, 0.007926

0.999998, 0.002130
0.033280, 0.008422

0.999997, 0.002263
0.034140, 0.008915

0.999997, 0.002396
0.034986, 0.009405

0.999997, 0.002529
0.035819, 0.009891

0.999996, 0.002662
0.036639, 0.010373

0.999996, 0.002795
0.037448, 0.010853

0.999996, 0.002928
0.038246, 0.011329

0.999995, 0.003061
0.039033, 0.011802

0.999995, 0.003194
0.039811, 0.012272

0.999994, 0.003327
0.040578, 0.012739

0.999994, 0.003461
0.041336, 0.013203

0.999994, 0.003594
0.042086, 0.013664

0.999993, 0.003727
0.042827, 0.014122

0.999993, 0.003860
0.043560, 0.014578

0.999992, 0.003993
0.044284, 0.015031

0.999991, 0.004126
0.045002, 0.015482

0.999991, 0.004259
0.045711, 0.015930

0.999990, 0.004392
0.046414, 0.016375

0.999990, 0.004525
0.047110, 0.016818

0.999989, 0.004658
0.047800, 0.017259

0.999989, 0.004792
0.048483, 0.017698

0.999988, 0.004925
0.049160, 0.018134

0.999987, 0.005058
0.049830, 0.018568

0.999987, 0.005191
0.050495, 0.019000

0.999986, 0.005324
0.051155, 0.019429

0.999985, 0.005457
0.051809, 0.019857

0.999984, 0.005590
0.052457, 0.020283

0.999984, 0.005723
0.053101, 0.020706

0.999983, 0.005856
0.053739, 0.021128

0.999982, 0.005989
0.054372, 0.021547

0.999981, 0.006123
0.055001, 0.021965

0.999980, 0.006256
0.055625, 0.022381

0.999980, 0.006389
0.056245, 0.022795

0.999979, 0.006522
0.056860, 0.023208

0.999978, 0.006655
0.057471, 0.023618

0.999977, 0.006788
0.058077, 0.024027

0.999976, 0.006921
0.058680, 0.024434

0.999975, 0.007054
0.059278, 0.024840

0.999974, 0.007187
0.059873, 0.025244

0.999973, 0.007320
0.060464, 0.025646

0.999972, 0.007454
0.061051, 0.026046

0.999971, 0.007587
0.061634, 0.026446

0.999970, 0.007720
0.062214, 0.026843

0.999969, 0.007853
0.062790, 0.027239

0.999968, 0.007986
0.063363, 0.027634

0.999967, 0.008119
0.063932, 0.028027

0.999966, 0.008252
0.064498, 0.028418

0.999965, 0.008385
0.065061, 0.028809

0.999964, 0.008518
0.065621, 0.029197

0.999963, 0.008651
0.066178, 0.029585

0.999961, 0.008784
0.066731, 0.029971

0.999960, 0.008918
0.067282, 0.030356

0.999959, 0.009051
0.067830, 0.030739

0.999958, 0.009184
0.068374, 0.031121

0.999957, 0.009317
0.068916, 0.031502

0.999955, 0.009450
0.069455, 0.031881

0.999954, 0.009583
0.069992, 0.032260

0.999953, 0.009716
0.070526, 0.032637

0.999951, 0.009849
0.071057, 0.033012

0.999950, 0.009982
0.071585, 0.033387

0.999949, 0.010115
0.072111, 0.033760

0.999947, 0.010249
0.072635, 0.034133

0.999946, 0.010382
0.073156, 0.034504

0.999945, 0.010515
0.073674, 0.034874

0.999943, 0.010648
0.074191, 0.035243

0.999942, 0.010781
0.074705, 0.035610

0.999940, 0.010914
0.075216, 0.035977

0.999939, 0.011047
0.075725, 0.036342

0.999937, 0.011180
0.076232, 0.036707

0.999936, 0.011313
0.076737, 0.037070

0.999934, 0.011446
0.077240, 0.037432

0.999933, 0.011579
0.077740, 0.037794

0.999931, 0.011713
0.078239, 0.038154

0.999930, 0.011846
0.078735, 0.038513

0.999928, 0.011979
0.079229, 0.038871

0.999927, 0.012112
0.079722, 0.039229

0.999925, 0.012245
0.080212, 0.039585

0.999923, 0.012378
0.080700, 0.039940

0.999922, 0.012511
0.081187, 0.040295

0.999920, 0.012644
0.081671, 0.040648

0.999918, 0.012777
0.082154, 0.041000

0.999917, 0.012910
0.082634, 0.041352

0.999915, 0.013043
0.083113, 0.041703

0.999913, 0.013177
0.083590, 0.042052

0.999911, 0.013310
0.084065, 0.042401

0.999910, 0.013443
0.084539, 0.042749

0.999908, 0.013576
0.085011, 0.043096

0.999906, 0.013709
0.085481, 0.043442

0.999904, 0.013842
0.085949, 0.043787

0.999902, 0.013975
0.086416, 0.044132

0.999900, 0.014108
0.086880, 0.044475

0.999899, 0.014241
0.087344, 0.044818

0.999897, 0.014374
0.087806, 0.045160

0.999895, 0.014507
0.088266, 0.045501

0.999893, 0.014640
0.088724, 0.045841

0.999891, 0.014774
0.089181, 0.046181

0.999889, 0.014907
0.089637, 0.046519

0.999887, 0.015040
0.090090, 0.046857

0.999885, 0.015173
0.090543, 0.047194

0.999883, 0.015306
0.090994, 0.047531

0.999881, 0.015439
0.091443, 0.047866

0.999879, 0.015572
0.091891, 0.048201

0.999877, 0.015705
0.092338, 0.048535

0.999875, 0.015838
0.092783, 0.048868

0.999872, 0.015971
0.093226, 0.049201

0.999870, 0.016104
0.093669, 0.049532

0.999868, 0.016237
0.094110, 0.049863

0.999866, 0.016371
0.094549, 0.050194

0.999864, 0.016504
0.094987, 0.050523

0.999862, 0.016637
0.095424, 0.050852

0.999859, 0.016770
0.095860, 0.051181

0.999857, 0.016903
0.096294, 0.051508

0.999855, 0.017036
0.096727, 0.051835

0.999853, 0.017169
0.097159, 0.052161

0.999850, 0.017302
0.097589, 0.052486

0.999848, 0.017435
0.098018, 0.052811

0.999846, 0.017568
0.098446, 0.053135

0.999843, 0.017701
0.098873, 0.053459

0.999841, 0.017834
0.099298, 0.053781

0.999839, 0.017968
0.099722, 0.054103

0.999836, 0.018101
0.100145, 0.054425

0.999834, 0.018234
0.100567, 0.054746

0.999831, 0.018367
0.100988, 0.055066

0.999829, 0.018500
0.101407, 0.055385

0.999826, 0.018633
0.101825, 0.055704

0.999824, 0.018766
0.102243, 0.056022

0.999821, 0.018899
0.102659, 0.056340

0.999819, 0.019032
0.103074, 0.056657

0.999816, 0.019165
0.103487, 0.056974

0.999814, 0.019298
0.103900, 0.057289

0.999811, 0.019431
0.104312, 0.057605

0.999809, 0.019564
0.104722, 0.057919

0.999806, 0.019698
0.105132, 0.058233

0.999803, 0.019831
0.105540, 0.058547

0.999801, 0.019964
0.105947, 0.058860

0.999798, 0.020097
0.106354, 0.059172

0.999795, 0.020230
0.106759, 0.059484

0.999793, 0.020363
0.107163, 0.059795

0.999790, 0.020496
0.107567, 0.060105

0.999787, 0.020629
0.107969, 0.060415

0.999784, 0.020762
0.108370, 0.060725

0.999782, 0.020895
0.108770, 0.061034

0.999779, 0.021028
0.109169, 0.061342

0.999776, 0.021161
0.109568, 0.061650

0.999773, 0.021294
0.109965, 0.061957

0.999770, 0.021427
0.110361, 0.062264

0.999768, 0.021561
0.110757, 0.062570

0.999765, 0.021694
0.111151, 0.062875

0.999762, 0.021827
0.111545, 0.063180

0.999759, 0.021960
