0.000000, 0.000000
160135300364.157504, 30070268479.041009
789612554743.755586, -37420298694.542694
1445903099010.617940, -65935590512.401603
2889693813952.946660, -90476251546.147854
4514042359401.674095, -102252061866.785996
5925143270755.803237, -108141022741.989055

33991994564.394173, -145959248200.167597
71966421816.485411, -100525653229.979570
-72420954911.135844, -120538947653.521888
0.000000, 0.000000
165109221508.803753, 39918565592.501918
803358843006.418562, -28289703837.409025
1460324680070.414139, -58439373434.103377
2904332170800.871966, -84418270075.266677
4528722925000.850641, -96886373979.535860
5939836057213.894190, -103121679591.602480

48363454427.916864, -141867866569.020776
65839844556.450885, -84312753379.378026
-60748094204.609249, -133680201492.753520
0.000000, 0.000000
169372069275.306281, 50689963425.144947
816712347656.581293, -17715600756.474354
1474391651985.231713, -49492291918.936439
2918628283910.756717, -76908510203.522203
4543063658172.285129, -90068838924.956946
5954189709522.929454, -96650478177.787430

62253981858.686367, -136365878828.881028
56543695452.190436, -75543921412.052754
-46767459879.439654, -145620098527.552856
0.000000, 0.000000
172809629774.636384, 62323872237.486673
829530380414.426513, -5739708897.062187
1487961257660.423227, -39135660594.435396
2932439392563.985520, -67988235842.147270
4556921798094.497502, -81840716794.126870
5968061466852.107220, -88768677975.137561

75525698768.232395, -129508507855.044684
47467382064.853335, -74351866554.333182
-30618866462.701645, -155968051919.350446
0.000000, 0.000000
175313580108.345999, 74747264163.706849
841675139631.259956, 7582289144.401321
1500895622947.751141, -27424757864.253538
2945627618793.965562, -57712674688.345312
4570159466692.510409, -72257231464.136070
5981313451116.630504, -79531502244.255450

88046963967.371523, -121364373409.103795
41604710730.885470, -79665510495.872908
-12505948566.032328, -164352506025.689555
0.000000, 0.000000
176782762558.332003, 87875293477.529789
853015064437.315330, 22181314553.197613
1513063110798.635454, -14428259007.888369
2958061321539.587178, -46150451325.577174
4582645022791.314588, -61387003698.378535
5993814021131.173175, -69007571132.043423

99693662166.303323, -112014796057.414242
41262410288.537548, -89515452673.874798
7306718535.286607, -170430957834.508112
0.000000, 0.000000
177124390700.422198, 101612042015.310427
863426123735.943372, 37975588410.899572
1524339610264.028489, -227540098.578261
2969616385645.314622, -33382891142.024874
4594254351115.964083, -49311355065.019692
6005439061609.975743, -57278205590.171592

110350415860.838424, -101552979237.531196
47899855209.225503, -101321914452.101950
28497987412.625973, -173899554716.913164
0.000000, 0.000000
176255175673.376553, 115851382255.413023
872793028083.675412, 54871449661.924721
1534609748380.418728, 15084139930.838497
2980177433747.409322, -19503202397.022514
4604872074177.803576, -36123490003.431607
6016073195053.073148, -44436609441.513225

119911709118.780178, -90083077933.953699
62026345580.623943, -112152051816.537605
50695951300.879619, -174502067055.279374
0.000000, 0.000000
174102361813.697525, 130477949426.313372
881010353470.168847, 72764286470.711619
1543768013955.984545, 31402570612.760325
2989638950060.307274, -4615544896.796203
4614392676060.849495, -21927564499.937281
6025610905532.676251, -30586938055.889237

128282913125.073937, -77719163443.627838
83114479538.580432, -118980322893.432978
73485134208.215144, -172038031158.892709
0.000000, 0.000000
170604661721.038520, 145368213006.389654
887983566856.638937, 91539571489.070757
1551719783115.511286, 48613625179.905638
2997906305921.764520, 11166005240.037571
4622721527966.938919, -6837650853.313515
6033957564238.321007, -15843263115.571244

135381204260.724349, -64584094456.373037
109534507444.028083, -119004027781.644618
96414964698.954566, -166369855601.560436
0.000000, 0.000000
165713081746.912092, 160391637243.037990
893629944247.773245, 111073990808.548469
1558382237379.072400, 66594389485.478996
3004896677871.771189, 27718584502.050537
4629775806294.646688, 9023391244.783108
6041030347555.785771, -328443695.707770

141136366543.596016, -50808305373.419466
138568892502.110564, -110054667416.602621
119009408213.485264, -157428684945.927885
0.000000, 0.000000
159391629963.676260, 175411919630.041951
897879373125.245145, 131236655674.620680
1563685166102.591055, 85214373685.232991
3010539850093.349477, 44911753666.470288
4635485295080.086066, 25525126391.279127
6046759039507.892030, 15827085417.138461

145491471345.926693, -36528523434.357118
166615444748.118146, -91089821697.201400
140777596422.119211, -145218820392.672582
0.000000, 0.000000
151617899768.120188, 190288295644.921463
900675032157.662802, 151890385392.422574
1567571646195.113485, 104336795111.125857
3014778894130.064919, 62608780672.236304
4639793065714.422178, 42530826344.735414
6051086711472.017806, 32486596598.041519

148403428411.564274, -21886426771.190255
189687629683.222010, -62641732292.693027
161225253061.627619, -129820509611.320253
0.000000, 0.000000
142383523392.354186, 204876897510.352295
901973942209.980147, 172893049305.327656
1569998593135.807865, 123819920217.880899
3017570719903.262266, 80667982565.950559
4642656027961.109431, 59898811971.292949
6053970273197.334910, 49508411329.657869

149843403330.478225, -7027255955.994199
204207977527.092490, -26987359264.755392
179866674326.000223, -111390942255.928453
0.000000, 0.000000
131694490739.036768, 219032154307.619348
901747383809.943440, 194098955279.881219
1570937178448.241354, 143518453035.949149
3018886493186.576555, 98944113954.225489
4644045347430.403577, 77483841697.016139
6055380890279.320742, 66747288654.569566

149797097786.108467, 7901608039.118950
207871161857.777968, 12177282267.189206
196236980154.029059, -90163321501.082622
0.000000, 0.000000
119571330125.291469, 232608220430.460993
899981177387.155932, 215360271778.367815
1570373109947.497563, 163284957212.165580
3018711915853.282006, 117289789043.722472
4643946725826.711268, 95138533547.927035
6055304264407.107531, 84055847215.318454

148264890067.765809, 22752086292.026575
200201397140.724213, 50538559846.160826
209904316661.920521, -66443926876.420521
0.000000, 0.000000
106049148705.019542, 245460419122.212002
896675823776.966508, 236528470341.280836
1568306772252.343944, 182971298460.396878
3017047366388.692216, 135556924091.181632
4642360541460.991085, 112714807600.031355
6053740773875.883111, 101286007704.432257

145261834531.024510, 37376851446.421554
182552028706.027302, 84121843930.819238
220481661639.938837, -40607141029.950325
0.000000, 0.000000
91177531537.948441, 257446687687.214010
891846503672.074530, 257455775135.473747
1564753226245.383330, 202430094077.988318
3013907899350.551618, 153598186919.250854
4639301848711.146458, 130065335495.144126
6050705473047.283700, 118290442380.250374

140817519889.643848, 51630770875.422812
157622222663.070472, 110014531506.601753
227637868154.760038, -13088480160.377395
0.000000, 0.000000
75020299481.261004, 268429010909.475747
885522935905.338208, 277996606149.988935
1559742067364.723443, 221516156109.997324
3009323103660.954871, 171268440080.099115
4634800236313.947330, 147044983604.499804
6046227950641.315579, 134924018230.534184

134975787428.900126, 65372330094.641530
128786070679.522556, 126678010416.896245
231107579581.842341, 15624258232.036250
0.000000, 0.000000
57655127292.170156, 278274829248.863637
877749095653.675880, 298009002641.276908
1553317143817.048154, 240087914762.887878
3003336820819.675787, 188426164268.485517
4628899545578.362018, 163512236441.818056
6040352047949.687111, 151045220385.533011

127794311437.973757, 78465023140.995540
99496074966.723569, 133918861265.722233
230699665344.131823, 45001539914.314981
0.000000, 0.000000
39173024544.953116, 286858408518.411650
868582794860.765717, 317356013544.120026
1545536137009.739867, 258008808783.978583
2996006725336.550793, 204934848700.576616
4621657450817.944025, 179330587042.117749
6033135439268.195767, 166517542496.798284

119344045363.417014, 90778696845.044953
72863723075.461690, 132686483114.445413
226303861456.498083, 74484065897.341864
0.000000, 0.000000
19677683180.435483, 294062157972.214985
858095128380.623562, 335907041776.012398
1536470007704.081316, 275148629734.415296
2987403770884.942729, 220664335386.285036
4613144905504.299409, 194369881234.052190
6024649078050.195787, 181210831009.518943

109708538381.203899, 102190836235.288786
51394904265.534348, 124828417138.140000
217895353274.715952, 103495839925.785820
0.000000, 0.000000
-715303294.942847, 299777884052.235204
846369790539.570897, 353539129673.390653
1526202312587.037396, 291384807394.105546
2977611506873.786462, 235492104533.569024
4603445458839.136210, 208507603044.205374
6014976513478.647919, 195002570566.817844

98983128264.927083, 112587778725.441249
36812690860.288096, 112858670131.224837
205537107486.137910, 131457945425.560301
0.000000, 0.000000
-21879342772.863900, 303907967476.143886
833502267994.129205, 370138173210.690719
1514828397139.178881, 306603623949.632060
2966725271315.781148, 249304488735.711573
4592654448622.460863, 221630088884.367876
6004213083334.316205, 207779098197.027828

87274017584.694673, 121865845253.805357
29908753249.474032, 99732313440.326200
189379842563.158292, 157802608996.860231
0.000000, 0.000000
-43677862326.411500, 306366451902.016630
819598915919.343750, 385600053171.319036
1502454471833.297287, 320701345134.263420
2954851267026.281749, 261997804110.696824
4580878077451.474338, 233633658690.910073
5992464990194.664560, 219436734453.065118

74697241397.488486, 129932377173.647242
30399311044.995280, 88582243950.355878
169659616505.129986, 181987111147.769379
0.000000, 0.000000
-65965432333.949752, 307080033056.679179
804775925688.243511, 399831672069.431890
1489196579824.470055, 333585257118.966986
2942105529313.651422, 273479387191.587259
4568232380410.929698, 244425652815.156089
5979848269124.214829, 229882820302.803419

61377535684.558049, 136706668441.295206
36811972618.736429, 82361409884.026697
146693101793.681205, 203507110450.421451
0.000000, 0.000000
-88588987368.643194, 305988937974.214240
789158193297.965019, 412751886369.258565
1475179465387.149607, 345174598701.150793
2928612794416.649010, 283668527114.625867
4554842093510.525276, 253925364211.482516
5966487656111.940528, 239036649317.172782

47447116860.062173, 142120783480.682288
46491171115.630794, 83357772093.669713
120870704004.913721, 221908974113.248296
0.000000, 0.000000
-111389133215.595698, 303047684840.813053
772878098866.726218, 424292324380.717716
1460535353423.489658, 355401379169.856070
2914505279013.063700, 292497283483.782198
4540839433193.545391, 262064856301.860720
5952515367579.908165, 246830285534.701997

33044383628.082107, 146120251948.184694
55855768983.101357, 92631523446.013242
92647756815.591969, 236800753641.244504
0.000000, 0.000000
-134201528431.829922, 298225714808.887830
756074208478.777651, 434398081055.221341
1445402651320.036260, 364211073071.255113
2899921382076.721078, 299911181135.594720
4526362798193.872626, 268789657740.695057
5938069802240.290132, 253209258226.356865

18312553239.989299, 148664632704.470198
61007123801.297230, 109557967494.723907
62534087719.897924, 247861505092.573670
0.000000, 0.000000
-156858328095.949804, 291507888247.888100
738889910429.347557, 443028281988.422408
1429924585204.771446, 371563184181.169693
2885004321134.843893, 305869774111.023540
4511555405793.354764, 274059326386.671113
5923294177352.732226, 258133125867.388456

3398245101.919427, 149727940644.847799
58610916794.152954, 131749558568.980183
31082293066.959398, 254848724493.146679
0.000000, 0.000000
-179189676504.278630, 282894839264.961645
721471998819.388595, 450156510281.425295
1414247783554.265409, 377431672336.100136
2869900715875.519250, 310347072485.804581
4496563875429.277989, 277847876133.105191
5908335112331.827433, 261575902967.682606

-11549974516.882874, 149298931210.839577
46738774676.218014, 155523394615.267238
-1124913308.193228, 257603744428.547526
0.000000, 0.000000
-201025234778.562790, 272403183520.093630
703969218250.949813, 455771091083.179097
1398520821901.703119, 381805237945.482889
2854759132856.036472, 313331826882.025959
4481536773402.710738, 280144061419.515957
5893341173455.460384, 263526344583.331595

-26383072408.187732, 147381238669.729603
25293709424.791706, 176774015606.206005
-33487906175.525774, 256055012791.275309
0.000000, 0.000000
-222195728845.397771, 260065575644.028447
686530783889.866261, 459875229900.773010
1382892742912.443402, 384687460271.928084
2839728605578.756037, 314827666747.681356
4466623132954.378948, 280951515511.173131
5878461393940.683277, 263988084596.182870

-40953038283.607977, 143993365698.596674
-4122190163.328466, 191871128374.184973
-65403546673.482332, 250219244772.875846
0.000000, 0.000000
-242534502829.056509, 245930614035.946402
669304891593.511748, 462487002214.091178
1367511566524.870084, 386096787015.943041
2824957144632.273503, 314853089940.707286
4451970964405.836843, 280288740083.129997
5863843784084.887483, 262979625297.871594

-55114369547.278694, 139168523319.761648
-38724180920.632431, 198258443200.468334
-96278430369.792914, 240200500980.074215
0.000000, 0.000000
-261879062590.655455, 230062592346.321194
652437233124.420065, 463639193441.737710
1352522805177.385938, 386066374252.074939
2810590252918.731063, 313441302664.435343
4437725770386.785921, 278188945155.670621
5849633846493.123446, 260534177325.267842

-68725535797.086489, 132954321782.871047
-75155825716.903711, 194676533897.219007
-125541675414.078554, 226187295915.553510
0.000000, 0.000000
-280072593998.356979, 212541098515.633259
636069531635.057515, 463378989853.477346
1338067999306.854423, 384643777311.697329
2796769461152.579042, 310639910349.681311
4424029081333.844115, 274699739976.393462
5835973111576.870820, 256699350542.560112

-81650407874.506161, 125412314569.042762
-110000255755.519329, 181119572614.197943
-152656977563.618741, 208447881179.804370
0.000000, 0.000000
-296965440537.082104, 193460463835.595733
620338112603.719723, 461767522604.649741
1324283288298.437096, 381890494787.867218
2783630898810.730132, 306510461658.896949
4411017026440.707561, 269882677024.357216
5822997708504.201198, 251536698045.401003

-93759636463.224218, 116617399288.576282
-140142339045.550685, 158672446444.881923
-177133698291.554756, 187323876956.521124
0.000000, 0.000000
-312416525067.473351, 172929066110.497794
605372525221.418229, 458879268664.066214
1311298031886.651561, 377881369433.753727
2771303915533.927311, 301127849383.886794
4398818955059.525625, 263812652907.791316
5810836986601.154040, 245121117058.617465

-104931965595.928833, 106657080835.139451
-163020109327.445781, 129322931989.682734
-198536791122.132539, 163222444957.213394
0.000000, 0.000000
-326294700926.906097, 151068492603.007403
591294228870.400689, 454801313998.285185
1299233496648.271933, 372703851317.547910
2759909767619.945990, 294579573600.001741
4387556123194.109632, 256577171518.283000
5799612201844.946216, 237540112090.397604

-115055466969.212036, 95630603723.792471
-176826755130.837988, 95777029607.405989
-216495407126.108749, 136607207469.851017
0.000000, 0.000000
-338480018128.944675, 128012570031.407737
578215358794.358055, 449632485939.608084
1288201621687.125507, 366457130161.212506
2749560383708.684584, 286964874004.170035
4377340459185.029511, 248275476368.801703
5789435282549.069370, 228892927270.314767

-124028681687.808206, 83647962054.524394
-180708676437.567335, 61254200657.110566
-230710052889.750179, 107988121966.713146
0.000000, 0.000000
-348864891152.547941, 103906270418.518066
566237584339.083260, 443482363179.458745
1278303876889.560232, 359251145304.745564
2740357223037.919390, 278393739878.440771
4368273421965.374296, 239017560557.235936
5780407687619.051068, 219289556312.864122

-131761656957.398822, 70828796983.656761
-174966468531.599731, 29207267631.404348
-240958203487.977813, 77910523305.785114
0.000000, 0.000000
-357355155716.568578, 78904503042.433822
555451072244.340307, 436470173269.495755
1269630226231.351644, 351205483178.312079
2732390238750.493736, 268985807561.394570
4360444964367.946517, 228923064237.797337
5772619369859.649746, 208849639988.866397

-138176866312.478059, 57301192929.230011
-161206797030.597343, 2906070283.355945
-247098296369.671024, 46943546592.047516
0.000000, 0.000000
-363871003018.338164, 53170804083.986390
545933566400.442367, 428723588856.572513
1262258207549.553775, 342448173508.359162
2725736957666.446771, 258869156653.537036
4353932612897.395903, 218120070826.407492
5766147855746.988890, 197701262330.854387

-143210003191.339300, 43200384960.796930
-142323929918.898913, -15132120327.815230
-249072052319.573974, 15668143622.594628
0.000000, 0.000000
-368347781160.989674, 26875936789.064931
537749594257.477146, 420377435101.971007
1256252138967.233775, 333114396708.139247
2720461686708.021907, 248179017407.099283
4348800674155.232343, 206743814390.491805
5761057451853.570388, 185979658022.866513

-146810639039.864801, 28667390907.527824
-122157928396.685129, -23766360469.149695
-246905088548.851359, -15335092645.329747
0.000000, 0.000000
-370736654891.695724, 196416033.438259
530949808705.500785, 411572321818.817574
1251662460789.408551, 323345115986.546176
2716614854795.872710, 237056402834.150159
4345099576736.035877, 194935311757.085055
5757398586744.484814, 173825844508.552075

-148942738622.811852, 13847582641.022916
-104766818949.332055, -23661948384.793757
-240705807278.184339, -45498077676.644839
0.000000, 0.000000
-371005116323.407505, -26687027908.548630
525570472747.016569, 402453214784.080692
1248525220191.491043, 313285648631.659277
2714232497537.772941, 225646679989.415571
4342865355916.170365, 182839933795.644135
5755207295666.125289, 161385193273.983715

-149585026829.765461, -1110788267.917359
-93485025414.158658, -17243641777.604003
-230662562632.915161, -74277135859.791102
0.000000, 0.000000
-369137340973.330584, -53591030830.823406
521633092674.584160, 393167961424.402581
1246861704413.076236, 303084191668.244422
2713335890422.660514, 214098095627.055372
4342119286847.830749, 170605931074.818565
5754504853740.234888, 148805955504.427713

-148731202971.159560, -16058094764.176429
-90150012122.493989, -8098696823.860802
-217039130936.841145, -101164422471.098826
0.000000, 0.000000
-365134385182.384346, -80331205160.555621
519144203758.173672, 383865786630.140145
1246678226461.662435, 292890317643.596953
2713931334524.612910, 202560271985.785394
4342867670263.021762, 158382929647.566516
5755297561667.885481, 136237757869.459868

-146390000317.312964, -30844852245.493248
-94819649470.760961, -82856067.858068
-200168535880.081578, -125698631366.409673
0.000000, 0.000000
-359014222742.273920, -106723763083.961211
518095310689.319134, 374695774846.947066
1247966065573.355890, 282853456691.090881
2716010096963.807241, 191182688851.711431
4345101772934.521744, 146320413113.983138
5757576686190.441797, 123830084585.793735

-142585090297.357520, -45323233884.191403
-105999804526.081646, 3484682613.046677
-180445311320.002854, -147474748210.729191
0.000000, 0.000000
-350811620229.484648, -132587135517.730972
518462983365.160492, 365805354782.578250
1250701563013.674845, 273121381209.165014
2719548506707.587121, 180113168236.605564
4348797923476.954042, 134566207299.571387
5761318555890.633176, 111730762095.551403

-137354832528.152987, -59348567188.355090
-121151702225.855636, 305028194.651935
-158316321148.869728, -166152608741.386025
0.000000, 0.000000
-340577852317.759709, -157743570418.357868
520209106842.219032, 357338802873.998187
1254846372048.355408, 263838709300.860403
2724508204541.541852, 169496377816.735798
4353917762317.871467, 123264983694.066028
5766484811163.638524, 100084462505.087410

-130751873819.945840, -72780795929.810229
-137227578584.483413, -10737203482.093502
-134270297428.130629, -181464027435.519066
0.000000, 0.000000
-328380260342.067304, -182020694207.730510
523281282313.103178, 349435781387.450907
1260347858937.404245, 255145442846.555493
2730836544063.841071, 159472369004.890966
4360408642692.096707, 112556797523.452562
5773022805211.427282, 89031241657.007549

-122842600974.647605, -85485891915.226487
-151103914093.624976, -29609692025.632315
-108826303035.269279, -193218276347.547659
0.000000, 0.000000
-314301659081.683923, -205253020454.556967
527613374290.269635, 342229926675.217505
1267139650136.527771, 247175555733.586119
2738467138886.949766, 150175165179.285251
4368204177843.443189, 102575675978.865345
5780866151244.480867, 78705127359.066794

-113706453726.252420, -97337201770.383083
-159899276248.741420, -55248301164.933367
-82521371410.669593, -201305719092.416192
0.000000, 0.000000
-298439598287.575182, -227283390657.205898
533126197647.351490, 335847502419.048792
1275142319356.423231, 240055647072.707891
2747320549697.204286, 141731414899.299361
4377224928084.296741, 93448271432.321983
5789935409541.374882, 69232772599.903473

-103435105713.744948, -108216714788.804668
-161222210732.768685, -85689247922.657596
-55897620806.337430, -205699442231.163208
0.000000, 0.000000
-280905487041.927430, -247964332868.154131
539728336627.729774, 330406131809.074883
1284264206589.583761, 233903673350.193743
2757305103281.898451, 134259124056.851921
4387379219822.706996, 85292593588.087705
5800138906475.871009, 60732187700.403367

-92131522801.366274, -118016238911.590507
-153403806362.364051, -118211378696.852982
-29489180007.840031, -206454776107.581259
0.000000, 0.000000
-261823590482.202960, -267159324931.007629
547317086505.491574, 326013621591.367299
1294402359789.751347, 228827772448.742140
2768317834209.012180, 127866479896.577709
4398564087242.120894, 78216833502.846430
5811373676196.650962, 53311564333.870520

-79908909329.763770, -126638473062.419205
-135748475510.324538, -149527792777.563387
-3809292861.331537, -203706658817.598100
0.000000, 0.000000
-241329909709.564383, -284743950275.355820
555779507315.249896, 322766889760.173438
1305443588620.492276, 224925191313.212552
2780245538576.056608, 122650778680.830384
4410666326050.232295, 72318291250.696294
5823526514376.166475, 47068203191.022497

-66889553987.540140, -133997965343.170526
-108790249031.126909, -176094681292.376835
20662013769.126331, -197664868448.310908
0.000000, 0.000000
-219570956826.150876, -300606935514.251614
564993577961.312671, 320751007389.390328
1317265618583.380219, 222281327755.745595
2792965928138.520446, 118697467494.068063
4423563647607.432480, 67682417727.528043
5836475132339.090155, 42087555784.368532

-53203587928.882924, -140021947976.060966
-74470223659.968397, -194599568231.944968
43489313076.428915, -188607226648.915086
0.000000, 0.000000
-196702437998.769729, -314651060483.888793
574829438080.529102, 320038363717.393160
1329738332900.105832, 220968895514.370176
2806348872192.236249, 116079309300.725028
4437125920809.180264, 64381979708.889657
5850089398944.685894, 38442389506.073909

-38987668523.681933, -144651041331.723424
-36077247124.335232, -202617084469.101095
64291844636.464197, -176870956488.659036
0.000000, 0.000000
-172887858213.518925, -326793932828.851039
585150704272.423290, 320687962145.800292
1342725088762.105639, 221047220225.666188
2820257713823.259097, 114855678917.139178
4451216488335.884226, 62476355821.906805
5864232656836.691372, 36192083599.880230

-24383602709.730942, -147839820883.992265
2205511897.855072, -199267495793.330986
82751933475.358985, -162842454128.072707
0.000000, 0.000000
-148297061969.925233, -336968620764.406157
595815846727.042617, 322744853311.421958
1356084093978.113929, 222561672470.720134
2834550646555.661331, 115071996056.773817
4465693543300.700751, 62010969590.497853
5878763099091.116326, 35382062206.320245

-9536924323.888194, -149557242457.274915
36143351418.170316, -185573372090.050611
98621487285.614176, -146945801521.539129
0.000000, 0.000000
-123104724592.881493, -345124139210.894896
606679611873.674187, 326239709865.513414
1369669829642.762676, 225543242528.490680
2849082137020.368647, 116759300082.852520
4480411551918.373250, 63016864188.002228
5893535191885.082000, 36043369115.346121

5404559974.606162, -149786922659.161586
62406305315.988600, -164265482203.028548
111726369116.111637, -129630400966.532961
0.000000, 0.000000
-97488809098.713800, -351225786037.151059
617594476437.259523, 331188546067.670944
1383334504213.029331, 230008259943.929750
2863704379031.839048, 119933969575.755271
4495222707581.914354, 65510422004.570506
5908401128573.503619, 38192387333.719499

20292241502.376930, -148527272899.534219
79233648747.802301, -139085191760.219685
121968526534.112463, -111358147551.081291
0.000000, 0.000000
-71629003624.121978, -355255326668.725893
628412118216.250153, 337592583793.080096
1396929524306.248924, 235958259509.594789
2878268764386.305319, 124597588313.914736
4509978401660.852178, 69493230628.055156
5923212300487.337049, 41830705065.902301

34978182465.782331, -145791486870.665654
86581479265.343256, -113914962468.272428
129325848305.807590, -92590569636.260198
0.000000, 0.000000
-45705154345.003570, -357211026811.966555
638984888975.961575, 345438265078.569372
1410306967613.740297, 243379993786.259075
2892627355775.637670, 130736957793.721756
4524530696415.097799, 74952095363.910948
5937820769847.446896, 46945128233.957257

49316576606.980874, -141607382786.116591
85839451345.588950, -92079006081.986281
133849810050.716219, -73776359771.133209
0.000000, 0.000000
-19895708593.340800, -357107534492.630954
649167275073.963995, 354697409909.588156
1423321043546.615771, 252245590864.713778
2906634347433.403065, 138324254990.632888
4538733785641.010740, 81859196996.297582
