x;y
1872;517.254460
1873;517.436531
1874;517.618486
1875;517.800266
1876;517.981882
1877;518.163399
1878;518.344886
1879;518.526395
1880;518.707906
1881;518.889243
1882;519.070291
1883;519.251145
1884;519.431904
1885;519.612577
1886;519.793122
1887;519.973406
1888;520.153544
1889;520.333717
1890;520.513779
1891;520.693625
1892;520.873243
1893;521.052810
1894;521.232502
1895;521.412311
1896;521.592029
1897;521.771456
1898;521.950639
1899;522.129579
1900;522.308172
1901;522.486289
1902;522.663966
1903;522.841380
1904;523.018603
1905;523.195688
1906;523.372692
1907;523.549223
1908;523.725497
1909;523.901859
1910;524.078300
1911;524.254660
1912;524.430757
1913;524.606633
1914;524.782364
1915;524.957879
1916;525.132950
1917;525.307224
1918;525.481064
1919;525.654531
1920;525.827623
1921;526.000334
1922;526.172626
1923;526.344509
1924;526.516118
1925;526.687546
1926;526.858752
1927;527.029767
1928;527.200754
1929;527.371749
1930;527.542658
1931;527.713428
1932;527.883798
1933;528.053874
1934;528.223522
1935;528.392750
1936;528.561428
1937;528.729429
1938;528.896957
1939;529.063870
1940;529.229988
1941;529.395430
1942;529.560309
1943;529.724813
1944;529.888987
1945;530.052866
1946;530.216520
1947;530.379940
1948;530.543127
1949;530.706209
1950;530.869274
1951;531.032166
1952;531.194651
1953;531.356736
1954;531.518402
1955;531.679465
1956;531.839673
1957;531.999165
1958;532.158093
1959;532.316441
1960;532.474260
1961;532.631659
1962;532.788658
1963;532.945303
1964;533.101716
1965;533.257386
1966;533.412521
1967;533.567340
1968;533.721883
1969;533.876033
1970;534.029594
1971;534.182430
1972;534.334889
1973;534.487037
1974;534.638960
1975;534.790700
1976;534.942078
1977;535.092334
1978;535.242023
1979;535.391252
1980;535.539831
1981;535.687641
1982;535.834721
1983;535.981162
1984;536.127014
1985;536.272471
1986;536.417637
1987;536.562436
1988;536.706860
1989;536.850950
1990;536.994578
1991;537.137565
1992;537.279914
1993;537.421610
1994;537.562515
1995;537.702606
1996;537.842023
1997;537.980806
1998;538.118912
1999;538.256442
2000;538.393487
2001;538.529965
2002;538.665812
2003;538.801089
2004;538.935748
2005;539.069642
2006;539.202784
2007;539.335282
2008;539.467168
2009;539.598515
2010;539.729545
2011;539.860357
2012;539.990857
2013;540.120979
2014;540.250649
2015;540.379613
2016;540.507577
2017;540.634453
2018;540.760205
2019;540.884795
2020;541.008391
2021;541.131333
2022;541.253801
2023;541.375809
2024;541.497411
2025;541.618582
2026;541.739140
2027;541.858961
2028;541.978061
2029;542.096375
2030;542.213786
2031;542.330352
2032;542.446250
2033;542.561643
2034;542.676629
2035;542.791301
2036;542.905550
2037;543.019061
2038;543.131599
2039;543.243065
2040;543.353347
2041;543.462392
2042;543.570345
2043;543.677284
2044;543.783179
2045;543.888329
2046;543.993182
2047;544.097734
2048;544.201809
2049;544.305305
2050;544.408082
2051;544.509896
2052;544.610578
2053;544.710142
2054;544.808670
2055;544.906171
2056;545.002522
2057;545.097839
2058;545.191822
2059;545.284643
2060;545.376354
2061;545.466916
2062;545.556246
2063;545.644404
2064;545.731438
2065;545.817208
2066;545.901595
2067;545.984639
2068;546.066342
2069;546.146662
2070;546.225647
2071;546.303413
2072;546.379937
2073;546.455124
2074;546.529026
2075;546.601666
2076;546.672954
2077;546.742887
2078;546.811500
2079;546.878598
2080;546.943831
2081;547.006977
2082;547.067805
2083;547.125836
2084;547.181108
2085;547.234071
2086;547.284881
2087;547.333675
2088;547.380641
2089;547.425738
2090;547.468558
2091;547.508617
2092;547.545620
2093;547.579273
2094;547.609306
2095;547.635934
2096;547.659447
2097;547.679670
2098;547.696147
2099;547.708495
2100;547.716315
2101;547.719153
2102;547.716688
2103;547.708722
2104;547.694838
2105;547.675048
2106;547.649842
2107;547.619345
2108;547.583427
2109;547.541980
2110;547.494820
2111;547.441273
2112;547.380317
2113;547.311146
2114;547.233241
2115;547.146356
2116;547.050617
2117;546.946661
2118;546.837846
2119;546.730432
2120;546.619881
2121;546.512070
2122;546.436524
2123;546.511830
2124;546.667601
2125;546.819738
2126;546.963719
2127;547.098607
2128;547.225433
2129;547.344232
2130;547.454541
2131;547.556060
2132;547.648647
2133;547.732124
2134;547.804970
2135;547.869411
2136;547.926236
2137;547.975785
2138;548.018602
2139;548.055171
2140;548.086165
2141;548.112562
2142;548.135153
2143;548.153711
2144;548.167440
2145;548.176082
2146;548.179537
2147;548.178423
2148;548.173090
2149;548.164218
2150;548.152262
2151;548.137273
2152;548.118955
2153;548.096853
2154;548.070200
2155;548.039339
2156;548.005266
2157;547.968876
2158;547.930689
2159;547.890730
2160;547.848485
2161;547.803364
2162;547.755232
2163;547.704047
2164;547.649759
2165;547.594424
2166;547.538711
2167;547.482763
2168;547.426143
2169;547.368242
2170;547.308456
2171;547.245719
2172;547.180241
2173;547.111629
2174;547.040532
2175;546.967836
2176;546.893512
2177;546.817537
2178;546.740161
2179;546.661659
2180;546.581571
2181;546.500281
2182;546.417986
2183;546.334562
2184;546.250131
2185;546.164906
2186;546.079252
2187;545.993305
2188;545.907109
2189;545.820233
2190;545.732136
2191;545.642467
2192;545.551137
2193;545.457641
2194;545.362730
2195;545.266591
2196;545.169159
2197;545.070238
2198;544.969558
2199;544.867404
2200;544.764348
2201;544.660876
2202;544.557454
2203;544.453827
2204;544.349693
2205;544.244722
2206;544.139034
2207;544.032570
2208;543.925277
2209;543.817254
2210;543.707957
2211;543.597702
2212;543.486437
2213;543.374209
2214;543.260964
2215;543.146547
2216;543.031078
2217;542.914894
2218;542.798319
2219;542.681448
2220;542.563725
2221;542.445217
2222;542.325760
2223;542.205999
2224;542.086329
2225;541.966515
2226;541.846399
2227;541.725925
2228;541.604685
2229;541.482232
2230;541.358056
2231;541.231492
2232;541.103388
2233;540.974067
2234;540.844174
2235;540.713629
2236;540.582366
2237;540.450497
2238;540.318209
2239;540.185519
2240;540.052453
2241;539.919199
2242;539.785898
2243;539.652503
2244;539.518605
2245;539.383884
2246;539.248554
2247;539.112554
2248;538.975855
2249;538.838131
2250;538.699491
2251;538.560166
2252;538.420346
2253;538.279955
2254;538.138685
2255;537.996852
2256;537.854020
2257;537.710255
2258;537.566115
2259;537.421561
2260;537.276291
2261;537.130326
2262;536.983349
2263;536.835505
2264;536.686883
2265;536.537709
2266;536.388061
2267;536.237889
2268;536.087095
2269;535.935625
2270;535.783172
2271;535.629680
2272;535.475320
2273;535.320323
2274;535.164895
2275;535.009315
2276;534.853795
2277;534.698576
2278;534.543529
2279;534.387987
2280;534.232272
2281;534.076272
2282;533.919415
2283;533.761712
2284;533.603304
2285;533.444440
2286;533.285175
2287;533.125472
2288;532.965261
2289;532.804566
2290;532.643121
2291;532.481053
2292;532.318669
2293;532.155995
2294;531.992700
2295;531.828856
2296;531.664675
2297;531.500316
2298;531.335774
2299;531.170936
2300;531.005670
2301;530.840054
2302;530.674115
2303;530.507844
2304;530.341270
2305;530.174271
2306;530.006884
2307;529.838959
2308;529.669635
2309;529.498976
2310;529.327432
2311;529.154895
2312;528.982093
2313;528.809381
2314;528.636773
2315;528.464220
2316;528.291632
2317;528.118995
2318;527.946077
2319;527.772291
2320;527.597837
2321;527.422370
2322;527.245510
2323;527.067639
2324;526.888941
2325;526.709557
2326;526.529769
2327;526.349925
2328;526.170133
2329;525.990251
2330;525.810517
2331;525.630829
2332;525.450878
2333;525.270303
2334;525.088851
2335;524.906687
2336;524.724266
2337;524.541705
2338;524.359006
2339;524.176150
2340;523.993391
2341;523.810188
2342;523.626318
2343;523.442021
2344;523.257248
2345;523.072074
2346;522.886516
2347;522.700252
2348;522.513102
2349;522.325560
2350;522.137928
2351;521.950446
2352;521.763229
2353;521.576305
2354;521.389628
2355;521.203048
2356;521.016353
2357;520.829445
2358;520.641931
2359;520.453502
2360;520.264450
2361;520.074822
2362;519.884711
2363;519.694304
2364;519.503837
2365;519.313464
2366;519.123234
2367;518.933139
2368;518.743114
2369;518.552964
2370;518.362542
2371;518.171947
2372;517.981227
2373;517.790385
2374;517.599445
2375;517.408427
2376;517.216938
2377;517.025565
2378;516.834338
2379;516.643271
2380;516.452355
2381;516.261550
2382;516.070792
2383;515.880001
2384;515.689076
2385;515.497871
2386;515.306334
2387;515.114660
2388;514.922904
2389;514.731047
2390;514.539422
2391;514.348194
2392;514.157395
2393;513.966940
2394;513.776801
2395;513.586961
2396;513.397313
2397;513.207606
2398;513.017534
2399;512.827301
2400;512.637004
2401;512.446724
2402;512.256554
2403;512.066587
2404;511.876906
2405;511.687563
2406;511.498573
2407;511.309898
2408;511.121467
2409;510.933176
2410;510.744914
2411;510.556594
2412;510.368225
2413;510.179904
2414;509.991739
2415;509.803804
2416;509.616134
2417;509.428735
2418;509.241595
2419;509.054709
2420;508.868083
2421;508.681741
2422;508.495722
2423;508.310076
2424;508.124844
2425;507.940049
2426;507.755692
2427;507.571762
2428;507.388227
2429;507.205034
2430;507.022121
2431;506.839420
2432;506.656860
2433;506.474376
2434;506.291920
2435;506.109475
2436;505.927066
2437;505.744533
2438;505.562171
2439;505.380333
2440;505.199192
2441;505.018869
2442;504.839426
2443;504.660859
2444;504.483108
2445;504.306055
2446;504.129541
2447;503.953381
2448;503.777425
2449;503.601608
2450;503.425931
2451;503.250424
2452;503.075136
2453;502.900132
2454;502.725490
2455;502.551300
2456;502.377657
2457;502.204643
2458;502.032310
2459;501.860670
2460;501.689691
2461;501.519305
2462;501.349420
2463;501.179942
2464;501.010808
2465;500.842003
2466;500.673570
2467;500.505602
2468;500.338198
2469;500.171398
2470;500.005163
2471;499.839399
2472;499.674000
2473;499.508886
2474;499.344010
2475;499.179374
2476;499.015030
2477;498.851097
2478;498.687727
2479;498.525058
2480;498.363187
2481;498.202178
2482;498.042074
2483;497.882886
2484;497.724584
2485;497.567089
2486;497.410293
2487;497.254081
2488;497.098338
2489;496.942990
2490;496.788075
2491;496.633665
2492;496.479819
2493;496.326488
2494;496.173725
2495;496.021800
2496;495.870716
2497;495.720406
2498;495.570722
2499;495.421396
2500;495.272273
2501;495.122905
2502;494.973988
2503;494.825733
2504;494.678287
2505;494.531772
2506;494.386278
2507;494.241834
2508;494.098386
2509;493.955789
2510;493.813816
2511;493.672232
2512;493.530859
2513;493.389556
2514;493.248314
2515;493.107289
2516;492.966651
2517;492.826551
2518;492.687144
2519;492.548587
2520;492.411021
2521;492.274518
2522;492.139030
2523;492.004343
2524;491.870163
2525;491.736362
2526;491.602844
2527;491.469341
2528;491.336040
2529;491.203230
2530;491.071247
2531;490.940211
2532;490.810010
2533;490.680626
2534;490.552115
2535;490.424302
2536;490.297074
2537;490.170377
2538;490.044101
2539;489.918256
2540;489.792980
2541;489.668351
2542;489.544444
2543;489.421179
2544;489.298391
2545;489.176164
2546;489.054437
2547;488.933228
2548;488.812278
2549;488.691470
2550;488.570716
2551;488.449835
2552;488.328795
2553;488.208171
2554;488.088380
2555;487.969584
2556;487.851774
2557;487.734801
2558;487.618552
2559;487.502994
2560;487.387684
2561;487.272023
2562;487.155560
2563;487.038565
2564;486.921318
2565;486.804058
2566;486.687236
2567;486.571288
2568;486.456491
2569;486.342871
2570;486.230189
2571;486.118040
2572;486.005929
2573;485.893492
2574;485.779590
2575;485.664978
2576;485.549990
2577;485.434549
2578;485.319280
2579;485.204346
2580;485.089739
2581;484.975477
2582;484.861099
2583;484.746340
2584;484.631201
2585;484.515777
2586;484.399894
2587;484.283513
2588;484.166624
2589;484.049812
2590;483.933406
2591;483.817541
2592;483.702255
2593;483.587230
2594;483.472318
2595;483.357006
2596;483.240956
2597;483.124149
2598;483.006730
2599;482.889030
2600;482.771524
2601;482.654266
2602;482.536652
2603;482.419513
2604;482.302590
2605;482.185153
2606;482.067045
2607;481.947680
2608;481.827746
2609;481.707337
2610;481.586538
2611;481.465481
2612;481.344069
2613;481.222608
2614;481.101145
2615;480.979488
2616;480.857582
2617;480.735453
2618;480.612909
2619;480.489395
2620;480.364281
2621;480.238311
2622;480.112135
2623;479.985883
2624;479.859647
2625;479.733431
2626;479.606807
2627;479.479618
2628;479.351684
2629;479.222900
2630;479.093307
2631;478.963042
2632;478.832084
2633;478.701053
2634;478.570101
2635;478.439022
2636;478.307290
2637;478.174548
2638;478.040298
2639;477.903545
2640;477.764832
2641;477.624866
2642;477.483869
2643;477.342100
2644;477.198941
2645;477.054903
2646;476.910086
2647;476.764715
2648;476.618445
2649;476.470822
2650;476.321392
2651;476.169684
2652;476.015193
2653;475.857429
2654;475.695983
2655;475.530518
2656;475.359918
2657;475.181922
2658;474.994311
2659;474.793632
2660;474.575563
2661;474.337940
2662;474.082952
2663;473.814499
2664;473.536499
2665;473.252635
2666;472.965370
2667;472.675659
2668;472.383758
2669;472.089622
2670;471.793081
2671;471.494024
2672;471.192514
2673;470.888115
2674;470.581978
2675;470.275172
2676;469.968154
2677;469.661002
2678;469.353561
2679;469.045488
2680;468.736323
2681;468.426000
2682;468.114682
2683;467.802517
2684;467.489872
2685;467.177155
2686;466.864294
2687;466.551008
2688;466.237795
2689;465.924390
2690;465.610507
2691;465.295792
2692;464.979931
2693;464.662947
2694;464.344894
2695;464.026585
2696;463.708489
2697;463.390847
2698;463.073778
2699;462.757167
2700;462.440669
2701;462.123878
2702;461.806623
2703;461.489063
2704;461.171592
2705;460.854627
2706;460.538533
2707;460.223550
2708;459.909542
2709;459.596251
2710;459.283463
2711;458.970813
2712;458.657194
2713;458.342638
2714;458.028077
2715;457.713924
2716;457.400541
2717;457.088273
2718;456.776665
2719;456.465765
2720;456.155435
2721;455.845570
2722;455.535855
2723;455.226345
2724;454.917354
2725;454.609209
2726;454.302282
2727;453.996710
2728;453.691926
2729;453.387920
2730;453.084666
2731;452.781593
2732;452.479439
2733;452.177944
2734;451.876430
2735;451.575428
2736;451.275273
2737;450.975948
2738;450.677280
2739;450.379160
2740;450.081064
2741;449.783461
2742;449.486780
2743;449.192067
2744;448.898949
2745;448.606956
2746;448.316261
2747;448.026754
2748;447.738128
2749;447.450078
2750;447.162611
2751;446.875666
2752;446.589674
2753;446.305468
2754;446.022923
2755;445.741345
2756;445.460614
2757;445.180532
2758;444.900847
2759;444.621477
2760;444.342637
2761;444.064773
2762;443.788315
2763;443.514057
2764;443.241730
2765;442.970496
2766;442.699947
2767;442.429828
2768;442.160030
2769;441.890604
2770;441.621877
2771;441.354601
2772;441.088893
2773;440.825179
2774;440.563490
2775;440.303345
2776;440.043680
2777;439.783880
2778;439.523960
2779;439.264525
2780;439.006486
2781;438.751550
2782;438.499773
2783;438.250267
2784;438.002254
2785;437.754713
2786;437.506906
2787;437.258383
2788;437.009163
2789;436.759785
2790;436.511652
2791;436.266837
2792;436.025413
2793;435.786499
2794;435.548520
2795;435.310270
2796;435.071462
2797;434.832082
2798;434.592312
2799;434.352924
2800;434.115741
2801;433.883698
2802;433.655112
2803;433.428232
2804;433.201276
2805;432.974849
2806;432.748561
2807;432.521706
2808;432.294780
2809;432.068551
2810;431.846234
2811;431.628077
2812;431.412102
2813;431.197082
2814;430.981212
2815;430.763619
2816;430.544408
2817;430.324832
2818;430.106380
2819;429.891261
2820;429.679325
2821;429.469297
2822;429.261949
2823;429.055916
2824;428.849402
2825;428.641781
2826;428.433207
2827;428.224875
2828;428.018898
2829;427.815159
2830;427.612853
2831;427.411772
2832;427.213427
2833;427.015656
2834;426.817438
2835;426.618549
2836;426.419562
2837;426.221656
2838;426.025503
2839;425.830839
2840;425.637354
2841;425.445502
2842;425.255674
2843;425.066555
2844;424.877670
2845;424.688853
2846;424.500622
2847;424.313308
2848;424.126965
2849;423.941232
2850;423.755898
2851;423.571330
2852;423.386956
2853;423.203601
2854;423.020911
2855;422.839172
2856;422.659102
2857;422.480383
2858;422.302254
2859;422.124288
2860;421.946540
2861;421.769231
2862;421.592689
2863;421.417426
2864;421.243255
2865;421.070455
2866;420.898799
2867;420.727327
2868;420.555573
2869;420.383525
2870;420.211559
2871;420.040276
2872;419.870090
2873;419.700907
2874;419.532332
2875;419.365293
2876;419.198836
2877;419.031694
2878;418.863961
2879;418.696013
2880;418.528740
2881;418.363019
2882;418.198805
2883;418.035873
2884;417.873823
2885;417.711935
2886;417.549557
2887;417.386530
2888;417.223992
2889;417.063263
2890;416.903786
2891;416.745611
2892;416.588519
2893;416.432056
2894;416.275697
2895;416.119183
2896;415.962524
2897;415.805858
2898;415.649528
2899;415.493817
2900;415.338703
2901;415.184042
2902;415.029646
2903;414.875261
2904;414.720664
2905;414.565766
2906;414.410658
2907;414.255632
2908;414.101066
2909;413.947113
2910;413.793597
2911;413.640262
2912;413.486933
2913;413.333512
2914;413.179978
2915;413.026501
2916;412.873274
2917;412.720555
2918;412.569407
2919;412.419605
2920;412.270128
2921;412.120909
2922;411.971850
2923;411.822971
2924;411.674555
2925;411.526731
2926;411.379426
2927;411.232385
2928;411.085311
2929;410.938068
2930;410.790637
2931;410.642741
2932;410.494275
2933;410.345307
2934;410.195969
2935;410.046302
2936;409.896575
2937;409.747787
2938;409.599554
2939;409.451633
2940;409.303737
2941;409.155619
2942;409.007145
2943;408.858289
2944;408.709086
2945;408.559609
2946;408.410000
2947;408.260457
2948;408.111096
2949;407.961863
2950;407.812590
2951;407.663059
2952;407.513067
2953;407.362499
2954;407.211345
2955;407.059671
2956;406.907603
2957;406.755346
2958;406.603112
2959;406.451010
2960;406.299132
2961;406.147659
2962;405.996579
2963;405.845539
2964;405.694166
2965;405.542263
2966;405.389770
2967;405.236690
2968;405.083062
2969;404.929110
2970;404.774943
2971;404.619960
2972;404.463839
2973;404.306246
2974;404.147221
2975;403.987968
2976;403.828544
2977;403.668064
2978;403.506541
2979;403.344252
2980;403.181110
2981;403.017012
2982;402.852064
2983;402.686441
2984;402.520225
2985;402.353414
2986;402.185967
2987;402.017850
2988;401.849079
2989;401.679729
2990;401.509883
2991;401.339484
2992;401.168741
2993;400.997500
2994;400.825744
2995;400.653335
2996;400.480237
2997;400.306376
2998;400.131477
2999;399.955384
3000;399.778169
3001;399.599945
3002;399.420452
3003;399.239574
3004;399.057385
3005;398.874025
3006;398.689610
3007;398.504207
3008;398.317837
3009;398.130543
3010;397.942484
3011;397.753757
3012;397.564286
3013;397.374298
3014;397.183839
3015;396.992910
3016;396.801688
3017;396.610375
3018;396.418641
3019;396.226273
3020;396.033255
3021;395.839715
3022;395.645776
3023;395.451406
3024;395.256484
3025;395.060963
3026;394.864935
3027;394.668600
3028;394.472216
3029;394.276014
3030;394.080364
3031;393.885092
3032;393.689932
3033;393.494811
3034;393.299787
3035;393.104886
3036;392.910082
3037;392.715388
3038;392.520817
3039;392.326346
3040;392.132258
3041;391.938625
3042;391.745081
3043;391.551123
3044;391.356262
3045;391.160355
3046;390.963904
3047;390.766998
3048;390.569705
3049;390.372155
3050;390.174514
3051;389.977007
3052;389.779934
3053;389.583725
3054;389.388579
3055;389.194461
3056;389.001272
3057;388.808776
3058;388.617249
3059;388.426843
3060;388.236715
3061;388.045716
3062;387.854621
3063;387.663710
3064;387.473065
3065;387.282963
3066;387.093565
3067;386.904780
3068;386.716396
3069;386.528491
3070;386.341637
3071;386.155253
3072;385.968738
3073;385.782136
3074;385.595684
3075;385.409412
3076;385.223079
3077;385.037299
3078;384.852641
3079;384.669274
3080;384.487227
3081;384.307345
3082;384.130481
3083;383.955446
3084;383.781481
3085;383.608871
3086;383.437129
3087;383.266281
3088;383.096507
3089;382.927739
3090;382.759733
3091;382.592147
3092;382.426011
3093;382.262354
3094;382.101216
3095;381.943532
3096;381.789684
3097;381.639360
3098;381.492524
3099;381.349225
3100;381.209525
3101;381.072746
3102;380.938458
3103;380.808411
3104;380.681133
3105;380.556998
3106;380.435729
3107;380.316462
3108;380.199192
3109;380.083438
3110;379.969018
3111;379.855925
3112;379.744023
3113;379.634386
3114;379.525775
3115;379.417602
3116;379.310700
3117;379.205851
3118;379.102869
3119;379.001397
3120;378.901693
3121;378.804537
3122;378.710444
3123;378.619551
3124;378.530404
3125;378.442711
3126;378.355660
3127;378.267960
3128;378.180427
3129;378.093362
3130;378.006315
3131;377.919684
3132;377.835247
3133;377.751592
3134;377.668330
3135;377.585366
3136;377.503751
3137;377.423440
3138;377.344192
3139;377.265706
3140;377.187542
3141;377.109796
3142;377.032626
3143;376.954969
3144;376.876553
3145;376.798259
3146;376.720532
3147;376.643885
3148;376.567844
3149;376.492001
3150;376.416186
3151;376.340436
3152;376.265123
3153;376.190244
3154;376.116092
3155;376.043068
3156;375.971273
3157;375.900088
3158;375.828711
3159;375.756720
3160;375.684113
3161;375.611406
3162;375.538983
3163;375.466935
3164;375.395420
3165;375.324804
3166;375.255021
3167;375.185086
3168;375.115114
3169;375.045623
3170;374.975616
3171;374.905658
3172;374.836673
3173;374.768682
3174;374.700614
3175;374.632600
3176;374.564353
3177;374.495455
3178;374.425923
3179;374.355759
3180;374.285082
3181;374.214267
3182;374.144130
3183;374.074717
3184;374.006412
3185;373.938201
3186;373.870301
3187;373.804260
3188;373.740568
3189;373.677752
3190;373.615413
3191;373.552184
3192;373.488039
3193;373.424468
3194;373.360798
3195;373.296752
3196;373.231994
3197;373.166255
3198;373.100472
3199;373.035420
3200;372.970761
3201;372.906774
3202;372.844207
3203;372.783852
3204;372.725704
3205;372.669193
3206;372.613125
3207;372.557272
3208;372.501582
3209;372.445525
3210;372.389059
3211;372.331698
3212;372.273163
3213;372.214089
3214;372.155521
3215;372.097819
3216;372.040510
3217;371.983084
3218;371.925532
3219;371.867969
3220;371.810512
3221;371.752856
3222;371.695007
3223;371.637702
3224;371.581342
3225;371.525028
3226;371.468351
3227;371.411380
3228;371.354484
3229;371.298380
3230;371.243040
3231;371.187904
3232;371.132565
3233;371.076946
3234;371.021195
3235;370.965206
3236;370.909466
3237;370.854359
3238;370.799495
3239;370.744244
3240;370.688200
3241;370.631103
3242;370.573030
3243;370.514363
3244;370.455669
3245;370.397753
3246;370.340808
3247;370.284215
3248;370.227927
3249;370.172032
3250;370.116502
3251;370.061134
3252;370.005618
3253;369.949739
3254;369.893518
3255;369.837087
3256;369.780456
3257;369.723517
3258;369.667016
3259;369.610654
3260;369.553580
3261;369.495952
3262;369.438235
3263;369.380456
3264;369.322355
3265;369.263938
3266;369.205315
3267;369.146668
3268;369.088283
3269;369.030598
3270;368.973675
3271;368.917109
3272;368.860667
3273;368.804256
3274;368.747770
3275;368.691095
3276;368.634147
3277;368.576886
3278;368.519437
3279;368.461943
3280;368.404152
3281;368.345950
3282;368.287398
3283;368.228621
3284;368.169740
3285;368.110842
3286;368.051983
3287;367.993211
3288;367.934589
3289;367.876193
3290;367.818080
3291;367.760238
3292;367.702563
3293;367.644873
3294;367.586959
3295;367.528649
3296;367.469855
3297;367.410600
3298;367.351020
3299;367.291311
3300;367.231656
3301;367.172166
3302;367.112876
3303;367.053764
3304;366.994777
3305;366.935849
3306;366.876916
3307;366.817938
3308;366.758898
3309;366.699787
3310;366.640582
3311;366.581242
3312;366.521728
3313;366.462026
3314;366.402161
3315;366.342194
3316;366.282215
3317;366.222319
3318;366.162540
3319;366.102849
3320;366.043228
3321;365.983695
3322;365.924282
3323;365.865002
3324;365.805859
3325;365.746867
3326;365.688056
3327;365.629390
3328;365.570765
3329;365.512121
3330;365.453538
3331;365.395379
3332;365.337759
3333;365.280271
3334;365.222709
3335;365.165007
3336;365.107135
3337;365.049081
3338;364.990858
3339;364.932499
3340;364.874052
3341;364.815573
3342;364.757109
3343;364.698685
3344;364.640308
3345;364.581966
3346;364.523643
3347;364.465330
3348;364.407028
3349;364.348752
3350;364.290528
3351;364.232384
3352;364.174347
3353;364.116424
3354;364.058561
3355;364.000682
3356;363.942853
3357;363.885023
3358;363.826820
3359;363.768471
3360;363.710031
3361;363.651503
3362;363.592895
3363;363.534201
3364;363.475409
3365;363.416509
3366;363.357523
3367;363.298512
3368;363.239570
3369;363.180805
3370;363.122327
3371;363.064232
3372;363.006588
3373;362.949415
3374;362.892677
3375;362.836293
3376;362.780169
3377;362.724223
3378;362.668402
3379;362.612687
3380;362.557093
3381;362.501620
3382;362.446225
3383;362.390813
3384;362.335270
3385;362.279507
3386;362.223487
3387;362.167239
3388;362.110841
3389;362.054401
3390;361.998030
3391;361.941827
3392;361.885871
3393;361.830219
3394;361.774911
3395;361.719978
3396;361.665450
3397;361.611351
3398;361.557691
3399;361.504451
3400;361.451564
3401;361.398904
3402;361.346290
3403;361.293518
3404;361.240400
3405;361.186800
3406;361.132612
3407;361.077821
3408;361.022619
3409;360.967257
3410;360.911926
3411;360.856766
3412;360.801850
3413;360.747146
3414;360.692614
3415;360.638404
3416;360.584601
3417;360.531255
3418;360.478413
3419;360.426086
3420;360.374197
3421;360.322584
3422;360.271043
3423;360.219412
3424;360.167637
3425;360.115740
3426;360.063729
3427;360.011652
3428;359.959628
3429;359.907775
3430;359.856160
3431;359.804802
3432;359.753728
3433;359.702949
3434;359.652426
3435;359.602111
3436;359.551972
3437;359.501971
3438;359.451999
3439;359.401853
3440;359.351265
3441;359.299955
3442;359.247709
3443;359.194481
3444;359.140427
3445;359.085862
3446;359.031144
3447;358.976604
3448;358.922520
3449;358.869059
3450;358.816210
3451;358.763781
3452;358.711480
3453;358.659035
3454;358.606257
3455;358.553027
3456;358.499272
3457;358.444923
3458;358.389872
3459;358.333965
3460;358.277033
3461;358.218988
3462;358.159917
3463;358.100012
3464;358.039736
3465;357.979618
3466;357.919887
3467;357.860714
3468;357.802201
3469;357.744231
3470;357.686468
3471;357.628451
3472;357.569715
3473;357.509917
3474;357.448915
3475;357.386773
3476;357.323658
3477;357.259726
3478;357.195081
3479;357.129791
3480;357.063987
3481;356.997958
3482;356.932052
3483;356.866577
3484;356.801968
3485;356.738337
3486;356.675591
3487;356.613687
3488;356.551892
3489;356.490004
3490;356.427513
3491;356.363720
3492;356.298283
3493;356.231321
3494;356.163234
3495;356.093937
3496;356.023692
3497;355.952697
3498;355.881132
3499;355.809164
3500;355.736992
3501;355.664938
3502;355.593379
3503;355.522592
3504;355.452661
3505;355.383548
3506;355.315150
3507;355.246870
3508;355.178068
3509;355.108200
3510;355.036858
3511;354.963269
3512;354.887199
3513;354.809904
3514;354.731588
3515;354.652263
3516;354.572047
3517;354.491169
3518;354.410470
3519;354.331820
3520;354.253139
3521;354.173603
3522;354.093924
3523;354.013330
3524;353.930900
3525;353.846999
3526;353.761855
3527;353.675249
3528;353.587019
3529;353.498056
3530;353.407034
3531;353.314104
3532;353.219782
3533;353.124455
3534;353.028739
3535;352.932890
3536;352.837944
3537;352.743505
3538;352.648222
3539;352.551401
3540;352.453068
3541;352.353043
3542;352.249205
3543;352.142167
3544;352.034331
3545;351.924217
3546;351.812143
3547;351.698652
3548;351.583729
3549;351.467340
3550;351.350058
3551;351.231906
3552;351.112108
3553;350.990636
3554;350.868716
3555;350.745903
3556;350.622268
3557;350.497713
3558;350.371920
3559;350.244857
3560;350.117171
3561;349.987288
3562;349.855662
3563;349.723564
3564;349.592184
3565;349.461069
3566;349.329483
3567;349.197255
3568;349.063906
3569;348.929529
3570;348.793908
3571;348.657039
3572;348.518458
3573;348.379505
3574;348.240353
3575;348.101149
3576;347.961880
3577;347.822748
3578;347.683692
3579;347.544556
3580;347.404991
3581;347.264790
3582;347.123669
3583;346.981553
3584;346.838803
3585;346.696859
3586;346.554868
3587;346.412549
3588;346.270010
3589;346.127195
3590;345.984154
3591;345.841011
3592;345.697581
3593;345.554116
3594;345.410770
3595;345.267370
3596;345.124008
3597;344.980669
3598;344.836883
3599;344.692474
3600;344.547772
3601;344.402809
3602;344.257707
3603;344.111731
3604;343.965050
3605;343.818022
3606;343.671094
3607;343.524379
3608;343.377716
3609;343.231004
3610;343.084132
3611;342.937122
3612;342.790044
3613;342.642912
3614;342.495937
3615;342.349241
3616;342.202785
3617;342.056726
3618;341.911034
3619;341.765166
3620;341.618581
